entity	typeentity	diffentropy
http://data.semanticweb.org/conference/iswc/2010/paper/521	null	0.519860385419959	
http://data.semanticweb.org/person/enrico-franconi	null	0.09531017980432521	
http://data.semanticweb.org/person/jianfeng-du	null	0.11778303565638382	
http://data.semanticweb.org/person/jing-mei	null	0.08701137698963057	
http://data.semanticweb.org/person/martin-junghans	null	0.22314355131420993	
http://data.semanticweb.org/person/nicola-fanizzi	null	0.039220713153285125	
http://data.semanticweb.org/person/paul-andre	null	0.22314355131420993	
http://data.semanticweb.org/person/stefan-gradmann	null	0.22314355131420993	
http://data.semanticweb.org/conference/iswc/2010/paper/387	null	0.519860385419959	
http://data.semanticweb.org/conference/iswc/2010/paper/514	null	0.4184059996913314	
http://data.semanticweb.org/person/anni-yasmin-turhan	null	0.11778303565638382	
http://data.semanticweb.org/conference/iswc/2010/paper/465	null	0.3477028430615021	
http://data.semanticweb.org/person/andreas-filler	null	0.4054651081081643	
http://data.semanticweb.org/person/benjamin-grosof	null	0.06899287148695166	
http://data.semanticweb.org/person/cassia-trojahn	null	0.11778303565638382	
http://data.semanticweb.org/person/finn-bacall	null	0.287682072451781	
http://data.semanticweb.org/person/jing-he	null	0.4054651081081643	
http://data.semanticweb.org/person/joerg-unbehauen	null	0.11778303565638382	
http://data.semanticweb.org/person/lorand-dali	null	0.287682072451781	
http://data.semanticweb.org/person/michael-erdmann	null	0.18232155679395423	
http://data.semanticweb.org/person/murat-kantarcioglu	null	0.10536051565782589	
http://data.semanticweb.org/person/paul-r-alexander	null	0.22314355131420993	
http://data.semanticweb.org/person/philip-stutz	null	0.22314355131420993	
http://data.semanticweb.org/person/rolf-sint	null	0.22314355131420993	
http://data.semanticweb.org/person/stuart-owen	null	0.18232155679395423	
http://data.semanticweb.org/person/wei-hu	null	0.04652001563489261	
http://data.semanticweb.org/person/zoi-kaoudi	null	0.15415067982725827	
http://data.semanticweb.org/conference/iswc/2010/paper/135	null	0.3477028430615021	
http://data.semanticweb.org/conference/iswc/2010/paper/192	null	0.3477028430615021	
http://data.semanticweb.org/person/amit-sheth	null	0.021978906718775004	
http://data.semanticweb.org/person/vinny-reynolds	null	0.18232155679395423	
http://data.semanticweb.org/person/jeff-z-pan	null	0.01801850550267403	
http://data.semanticweb.org/conference/iswc/2010/paper/401	null	0.2588009399284501	
http://data.semanticweb.org/conference/iswc/2010/paper/428	null	0.2588009399284501	
http://data.semanticweb.org/person/sergio-fernandez	null	0.4358395056925748	
http://data.semanticweb.org/person/rob-styles	null	0.4054651081081643	
http://data.semanticweb.org/person/ioan-toma	null	0.06062462181643502	
http://data.semanticweb.org/person/martin-junghans	null	0.17441604792151577	
http://data.semanticweb.org/conference/iswc/2010/paper/521	null	0.519860385419959	
http://data.semanticweb.org/conference/eswc/2006/paper/lukasiewicz-schellhase	null	0.5596157879354224	
http://data.semanticweb.org/workshop/cold/2010/NikolovEtAlPaper	null	0.5108256237659909	
http://data.semanticweb.org/person/wei-hu	null	0.12924639620667344	
http://data.semanticweb.org/person/jeff-z-pan	null	-0.12753688584327083	
http://data.semanticweb.org/person/jing-mei	null	0.24116205681688774	
http://data.semanticweb.org/person/andreas-filler	null	0.4054651081081643	
http://data.semanticweb.org/person/benjamin-grosof	null	0.06899287148695166	
http://data.semanticweb.org/person/stefano-soi	null	0.287682072451781	
http://data.semanticweb.org/person/michael-erdmann	null	0.058024020995194325	
http://data.semanticweb.org/person/roberto-zanoli	null	0.22314355131420993	
